ItemId,LocationId,BalanceDate,InventoryBalance
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-18,38
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-22,27
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-24,25
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-28,23
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-29,22
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-31,21
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-01,20
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-07,19
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-08,18
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-11,16
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-18,6
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-19,5
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-20,4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-22,14
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-24,13
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-26,12
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-28,11
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-01,10
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-02,9
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-03,29
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-10,28
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-17,27
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-18,26
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-12-30,27
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-01,26
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-06,25
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-09,23
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-15,43
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-17,41
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-18,40
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-21,39
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-27,38
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-29,36
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-30,33
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-02,32
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-03,31
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-05,26
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-06,23
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-09,22
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-10,20
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-12,18
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-13,17
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-14,16
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-17,2
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-18,1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-19,41
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-24,40
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-25,49
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-26,48
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-27,42
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-28,35
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-02,28
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-03,27
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-05,26
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-08,24
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-09,23
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-10,22
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-11,22
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-15,21
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-18,20
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-22,19
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-25,18
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-27,17
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-29,14
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-30,13
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-01,12
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-03,10
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-05,9
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-07,6
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-08,4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-09,3
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-11,2
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-12,1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-13,0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-28,17
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-29,11
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-01,10
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-02,9
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-03,8
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-04,3
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-05,1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-06,-1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-07,-2
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-11,-3
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-12,-4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-13,-4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-18,26
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-19,24
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-23,23
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-24,20
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-25,19
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-04-18,140
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-09,139
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-17,123
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-20,93
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-21,26
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-22,1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-23,0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-27,300
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-28,280
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-29,278
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-31,258
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-03,247
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-04,225
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-05,210
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-06,198
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-07,197
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-11,186
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-12,179
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-13,159
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-14,136
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-16,128
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-17,126
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-18,123
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-19,65
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-20,64
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-21,63
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-24,59
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-25,55
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-26,50
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-27,48
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-28,47
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-29,46
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-01,265
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-02,246
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-03,237
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-05,235
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-06,234
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-07,232
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-08,217
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-09,191
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-10,186
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-11,185
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-12,176
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-15,166
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-16,160
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-17,144
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-18,135
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-19,127
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-21,126
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-22,120
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-23,115
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-24,100
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-25,98
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-26,93
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-28,92
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-29,90
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-30,88
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-31,86
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-01,84
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-02,81
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-05,66
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-06,65
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-07,55
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-08,54
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-09,404
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-10,403
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-11,402
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-12,387
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-13,381
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-14,379
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-15,372
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-16,357
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-19,350
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-20,339
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-21,335
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-22,331
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-23,602
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-26,594
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-27,566
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-28,563
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-29,551
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-30,543
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-01,542
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-02,536
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-03,529
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-04,524
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-05,523
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-06,522
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-08,521
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-09,508
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-10,501
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-11,494
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-12,491
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-13,481
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-14,480
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-16,469
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-17,460
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-18,458
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-19,554
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-20,547
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-23,536
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-24,525
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-25,518
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-26,513
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-27,505
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-30,492
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-01,480
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-02,476
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-03,430
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-04,400
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-07,390
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-08,380
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-09,360
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-10,353
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-11,351
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-14,349
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-15,346
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-16,333
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-17,331
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-18,328
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-19,327
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-20,325
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-21,322
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-22,373
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-23,358
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-24,347
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-25,344
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-27,343
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-28,342
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-29,337
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-30,334
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-31,328
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-01,329
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-03,327
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-04,322
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-05,319
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-06,318
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-07,320
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-08,317
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-11,312
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-12,310
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-14,314
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-16,312
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-17,311
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-18,271
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-19,267
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-20,261
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-21,260
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-22,286
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-23,285
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-24,283
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-25,273
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-26,270
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-28,251
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-29,248
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-02,246
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-03,247
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-04,246
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-05,242
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-06,241
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-08,240
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-09,237
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-10,234
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-11,226
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-13,223
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-16,215
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-17,210
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-18,206
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-19,205
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-23,202
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-24,201
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-26,200
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-27,199
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-30,215
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-31,214
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-03,208
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-06,189
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-07,168
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-08,161
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-09,156
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-10,151
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-12,150
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-13,138
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-14,120
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-15,119
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-16,112
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-17,109
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-20,104
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-21,224
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-22,222
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-23,219
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-24,177
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-25,176
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-27,168
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-28,155
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-29,153
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-30,152
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-31,151
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-02,150
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-03,146
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-04,138
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-05,130
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-06,127
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-07,121
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-08,120
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-09,116
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-10,105
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-11,101
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-12,61
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-13,59
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-14,57
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-16,56
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-17,185
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-18,178
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-19,154
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-20,150
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-21,135
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-24,132
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-25,128
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-26,103
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-27,101
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-28,93
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-02,91
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-03,84
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-04,80
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-05,79
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-06,74
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-08,73
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-09,138
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-10,133
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-11,128
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-12,121
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-13,102
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-14,101
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-15,100
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-16,96
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-17,95
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-18,97
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-19,100
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-20,101
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-21,100
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-23,108
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-24,109
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-25,133
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-26,131
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-27,130
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-29,129
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-30,126
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-31,120
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-01,118
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-02,116
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-03,112
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-05,111
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-07,99
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-08,97
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-09,94
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-10,113
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-11,112
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-12,111
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-13,109
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-14,106
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-15,105
